date,parent,child
2020-06-16 0:30:54,10009,10035
2020-06-16 0:31:15,10009,10044
2020-06-16 0:31:35,10009,105
2020-06-16 0:31:55,10009,12138
2020-06-16 0:32:15,10009,13792
2020-06-16 0:32:35,10009,387679
2020-06-16 0:32:56,10009,463910
2020-06-16 0:33:16,10009,463911
2020-06-16 0:33:36,10009,4686
2020-06-16 0:33:56,10009,537
2020-06-16 0:34:16,10009,7299
2020-06-16 0:34:37,10009,86215
2020-06-16 0:34:57,10009,8770
2020-06-16 0:35:17,10010,105
2020-06-16 0:35:37,10010,463909
2020-06-16 0:35:57,10010,7299
2020-06-16 0:36:18,10011,105
2020-06-16 0:36:38,1001,11453
2020-06-16 0:36:58,1001,12329
2020-06-16 0:37:18,1001,13556
2020-06-16 0:37:38,1001,1406
2020-06-16 0:37:59,10011,463914
2020-06-16 0:38:19,10011,463915
2020-06-16 0:38:39,10011,463916
2020-06-16 0:38:59,10011,463917
2020-06-16 0:39:19,10011,463918
2020-06-16 0:39:40,10011,463919
2020-06-16 0:40:00,10011,463920
2020-06-16 0:40:20,10011,463921
2020-06-16 0:40:40,10011,463922
2020-06-16 0:41:00,10011,463923
2020-06-16 0:41:21,10011,463924
2020-06-16 0:41:41,10011,463925
2020-06-16 0:42:01,10011,463926
2020-06-16 0:42:21,10011,463927
2020-06-16 0:42:42,10011,463928
2020-06-16 0:43:02,10011,463929
2020-06-16 0:43:22,1001,17
2020-06-16 0:43:42,1001,17918
2020-06-16 0:44:02,1001,1879
2020-06-16 0:44:23,1001,20
2020-06-16 0:44:43,10012,10048
2020-06-16 0:45:03,10012,10061
2020-06-16 0:45:23,10012,10066
2020-06-16 0:45:43,10012,10067
2020-06-16 0:46:04,10012,104046
2020-06-16 0:46:24,10012,105
2020-06-16 0:46:44,10012,10588
2020-06-16 0:47:04,10012,11670
2020-06-16 0:47:24,10012,188259
2020-06-16 0:47:45,10012,368173
2020-06-16 0:48:05,10012,379757
2020-06-16 0:48:25,10012,379770
2020-06-16 0:48:45,10012,379773
2020-06-16 0:49:05,10012,387965
2020-06-16 0:49:26,10012,42904
2020-06-16 0:49:46,10012,441481
2020-06-16 0:50:06,10012,463950
2020-06-16 0:50:26,10012,463951
2020-06-16 0:50:46,10012,463952
2020-06-16 0:51:07,10012,463953
2020-06-16 0:51:27,10012,463954
2020-06-16 0:51:47,10012,463955
2020-06-16 0:52:07,10012,463956
2020-06-16 0:52:27,10012,4686
2020-06-16 0:52:48,10012,47568
2020-06-16 0:53:08,10012,5662
2020-06-16 0:53:28,10012,7008
2020-06-16 0:53:48,10012,7312
2020-06-16 0:54:08,10012,80879
2020-06-16 0:54:29,10013,10015
2020-06-16 0:54:49,10013,105
2020-06-16 0:55:09,100,1313
2020-06-16 0:55:29,1001,32379
2020-06-16 0:55:50,10013,463912
2020-06-16 0:56:10,1001,34783
2020-06-16 0:56:30,1001,37997
2020-06-16 0:56:50,1001,40742
2020-06-16 0:57:10,10014,10027
2020-06-16 0:57:31,10014,10076
2020-06-16 0:57:51,10014,103189
2020-06-16 0:58:11,10014,105
2020-06-16 0:58:31,1001,41064
2020-06-16 0:58:51,10014,253152
2020-06-16 0:59:12,1001,43255
2020-06-16 0:59:32,10014,34004
2020-06-16 0:59:52,10014,387971
2020-06-16 1:00:12,10014,4111
2020-06-16 1:00:32,10014,463967
2020-06-16 1:00:53,10014,463968
2020-06-16 1:01:13,10014,463969
2020-06-16 1:01:33,10014,463970
2020-06-16 1:01:53,10014,463971
2020-06-16 1:02:13,10014,463972
2020-06-16 1:02:34,10014,463973
2020-06-16 1:02:54,10014,463974
2020-06-16 1:03:14,10014,463975
2020-06-16 1:03:34,10014,463976
2020-06-16 1:03:54,10014,463977
2020-06-16 1:04:15,10014,463978
2020-06-16 1:04:35,10014,463979
2020-06-16 1:04:55,10014,4686
2020-06-16 1:05:15,10014,5336
2020-06-16 1:05:35,1001,46597
2020-06-16 1:05:56,10014,66924
2020-06-16 1:06:16,10014,7001
2020-06-16 1:06:36,10014,7299
2020-06-16 1:06:56,10014,7397
2020-06-16 1:07:16,1001,48669
2020-06-16 1:07:37,10015,10009
2020-06-16 1:07:57,10015,10013
2020-06-16 1:08:17,10015,10018
2020-06-16 1:08:37,10015,10023
2020-06-16 1:08:58,10015,10024
2020-06-16 1:09:18,10015,10035
2020-06-16 1:09:38,10015,10040
2020-06-16 1:09:58,10015,10044
2020-06-16 1:10:18,10015,10050
2020-06-16 1:10:39,10015,10052
2020-06-16 1:10:59,10015,10068
2020-06-16 1:11:19,10015,10069
2020-06-16 1:11:39,10015,105
2020-06-16 1:11:59,10015,1113
2020-06-16 1:12:20,10015,11458
2020-06-16 1:12:40,10015,11774
2020-06-16 1:13:00,10015,11789
2020-06-16 1:13:20,10015,16766
2020-06-16 1:13:40,10015,21947
2020-06-16 1:14:01,10015,251860
2020-06-16 1:14:21,10015,255201
2020-06-16 1:14:41,10015,261422
2020-06-16 1:15:01,10015,263444
2020-06-16 1:15:21,10015,264462
2020-06-16 1:15:42,10015,27326
2020-06-16 1:16:02,10015,287201
2020-06-16 1:16:22,10015,293160
2020-06-16 1:16:42,10015,293168
2020-06-16 1:17:02,10015,293172
2020-06-16 1:17:23,10015,293175
2020-06-16 1:17:43,10015,293179
2020-06-16 1:18:03,10015,293642
2020-06-16 1:18:23,10015,342820
2020-06-16 1:18:43,10015,386794
2020-06-16 1:19:04,10015,387679
2020-06-16 1:19:24,10015,387681
2020-06-16 1:19:44,10015,39961
2020-06-16 1:20:04,10015,40865
2020-06-16 1:20:24,10015,42865
2020-06-16 1:20:45,10015,44362
2020-06-16 1:21:05,10015,450464
2020-06-16 1:21:25,10015,463986
2020-06-16 1:21:45,10015,463987
2020-06-16 1:22:06,10015,463988
2020-06-16 1:22:26,10015,4686
2020-06-16 1:22:46,10015,517
2020-06-16 1:23:06,10015,537
2020-06-16 1:23:26,10015,59005
2020-06-16 1:23:47,10015,6365
2020-06-16 1:24:07,10015,7133
2020-06-16 1:24:27,10015,7299
2020-06-16 1:24:47,10015,7304
2020-06-16 1:25:07,10015,7312
2020-06-16 1:25:28,10015,7319
2020-06-16 1:25:48,10015,7327
2020-06-16 1:26:08,10015,7335
2020-06-16 1:26:28,10015,7502
2020-06-16 1:26:48,10015,7901
2020-06-16 1:27:09,10015,80701
2020-06-16 1:27:29,1001,58261
2020-06-16 1:27:49,10015,8582
2020-06-16 1:28:09,10015,8770
2020-06-16 1:28:29,10015,8798
2020-06-16 1:28:50,10015,8836
2020-06-16 1:29:10,10015,88668
2020-06-16 1:29:30,10016,10032
2020-06-16 1:29:50,10016,10035
2020-06-16 1:30:10,10016,105
2020-06-16 1:30:31,10016,11068
2020-06-16 1:30:51,10016,1624
2020-06-16 1:31:11,10016,16412
2020-06-16 1:31:31,10016,176509
2020-06-16 1:31:51,10016,18678
2020-06-16 1:32:12,10016,190906
2020-06-16 1:32:32,10016,192543
2020-06-16 1:32:52,10016,19446
2020-06-16 1:33:12,10016,234964
2020-06-16 1:33:32,10016,238285
2020-06-16 1:33:53,10016,244277
2020-06-16 1:34:13,10016,244347
2020-06-16 1:34:33,10016,259772
2020-06-16 1:34:53,10016,260429
2020-06-16 1:35:13,10016,260431
2020-06-16 1:35:34,10016,261559
2020-06-16 1:35:54,10016,268823
2020-06-16 1:36:14,10016,282174
2020-06-16 1:36:34,10016,287201
2020-06-16 1:36:55,10016,290149
2020-06-16 1:37:15,10016,298812
2020-06-16 1:37:35,10016,304215
2020-06-16 1:37:55,10016,383544
2020-06-16 1:38:15,10016,44376
2020-06-16 1:38:36,10016,44777
2020-06-16 1:38:56,10016,44784
2020-06-16 1:39:16,10016,44854
2020-06-16 1:39:36,10016,44876
2020-06-16 1:39:56,10016,450464
2020-06-16 1:40:17,10016,450501
2020-06-16 1:40:37,10016,463251
2020-06-16 1:40:57,10016,463980
2020-06-16 1:41:17,10016,463981
2020-06-16 1:41:37,10016,463982
2020-06-16 1:41:58,10016,463983
2020-06-16 1:42:18,10016,463984
2020-06-16 1:42:38,10016,463985
2020-06-16 1:42:58,10016,463989
2020-06-16 1:43:18,10016,47985
2020-06-16 1:43:39,1001,65600
2020-06-16 1:43:59,10016,56253
2020-06-16 1:44:19,1001,66054
2020-06-16 1:44:39,10016,61147
2020-06-16 1:44:59,1001,66230
2020-06-16 1:45:20,1001,66468
2020-06-16 1:45:40,1001,67153
2020-06-16 1:46:00,1001,67154
2020-06-16 1:46:20,1001,67155
2020-06-16 1:46:40,1001,67156
2020-06-16 1:47:01,1001,67157
2020-06-16 1:47:21,1001,67158
2020-06-16 1:47:41,1001,67159
2020-06-16 1:48:01,1001,67160
2020-06-16 1:48:21,1001,67161
2020-06-16 1:48:42,1001,67162
2020-06-16 1:49:02,1001,67163
2020-06-16 1:49:22,1001,67164
2020-06-16 1:49:42,1001,67165
2020-06-16 1:50:03,1001,67166
2020-06-16 1:50:23,1001,67167
2020-06-16 1:50:43,1001,67168
2020-06-16 1:51:03,1001,67169
2020-06-16 1:51:23,1001,67170
2020-06-16 1:51:44,1001,67171
2020-06-16 1:52:04,1001,67172
2020-06-16 1:52:24,1001,67173
2020-06-16 1:52:44,1001,67174
2020-06-16 1:53:04,1001,67175
2020-06-16 1:53:25,10016,7204
2020-06-16 1:53:45,1001,6736
2020-06-16 1:54:05,10016,78050
2020-06-16 1:54:25,10016,88668
2020-06-16 1:54:45,10017,10030
2020-06-16 1:55:06,10017,10036
2020-06-16 1:55:26,10017,10044
2020-06-16 1:55:46,10017,10051
2020-06-16 1:56:06,10017,10064
2020-06-16 1:56:26,10017,105
2020-06-16 1:56:47,10017,23735
2020-06-16 1:57:07,10017,30161
2020-06-16 1:57:27,10017,31782
2020-06-16 1:57:47,10017,40744
2020-06-16 1:58:07,10017,463930
2020-06-16 1:58:28,10017,463931
2020-06-16 1:58:48,10017,463932
2020-06-16 1:59:08,10017,50264
2020-06-16 1:59:28,10018,10007
2020-06-16 1:59:48,10018,10015
2020-06-16 2:00:09,10018,10019
2020-06-16 2:00:29,10018,10027
2020-06-16 2:00:49,10018,10028
2020-06-16 2:01:09,10018,10032
2020-06-16 2:01:29,10018,10033
2020-06-16 2:01:50,10018,10035
2020-06-16 2:02:10,10018,10040
2020-06-16 2:02:30,10018,10042
2020-06-16 2:02:50,10018,10044
2020-06-16 2:03:11,10018,10052
2020-06-16 2:03:31,10018,10068
2020-06-16 2:03:51,10018,104045
2020-06-16 2:04:11,10018,105
2020-06-16 2:04:31,10018,17951
2020-06-16 2:04:52,10018,224229
2020-06-16 2:05:12,10018,22965
2020-06-16 2:05:32,10018,23267
2020-06-16 2:05:52,10018,259740
2020-06-16 2:06:12,10018,261090
2020-06-16 2:06:33,10018,268574
2020-06-16 2:06:53,10018,270451
2020-06-16 2:07:13,10018,270961
2020-06-16 2:07:33,10018,287201
2020-06-16 2:07:53,10018,304164
2020-06-16 2:08:14,10018,330914
2020-06-16 2:08:34,10018,383544
2020-06-16 2:08:54,10018,44362
2020-06-16 2:09:14,10018,44777
2020-06-16 2:09:34,10018,450464
2020-06-16 2:09:55,10018,463957
2020-06-16 2:10:15,10018,463958
2020-06-16 2:10:35,10018,463959
2020-06-16 2:10:55,10018,463960
2020-06-16 2:11:15,10018,7397
2020-06-16 2:11:36,10018,8770
2020-06-16 2:11:56,10018,89576
2020-06-16 2:12:16,10018,93898
2020-06-16 2:12:36,10019,10018
2020-06-16 2:12:56,10019,10048
2020-06-16 2:13:17,10019,10055
2020-06-16 2:13:37,10019,105
2020-06-16 2:13:57,10019,105170
2020-06-16 2:14:17,10019,106466
2020-06-16 2:14:37,10019,10664
2020-06-16 2:14:58,10019,10781
2020-06-16 2:15:18,10019,10874
2020-06-16 2:15:38,10019,11033
2020-06-16 2:15:58,10019,111779
2020-06-16 2:16:19,10019,11438
2020-06-16 2:16:39,10019,11561
2020-06-16 2:16:59,10019,11618
2020-06-16 2:17:19,10019,11671
2020-06-16 2:17:39,10019,11821
2020-06-16 2:18:00,10019,120465
2020-06-16 2:18:20,10019,12416
2020-06-16 2:18:40,10019,143229
2020-06-16 2:19:00,10019,147406
2020-06-16 2:19:20,10019,152315
2020-06-16 2:19:41,10019,17239
2020-06-16 2:20:01,10019,178306
2020-06-16 2:20:21,10019,178346
2020-06-16 2:20:41,10019,18303
2020-06-16 2:21:01,10019,18376
2020-06-16 2:21:22,10019,19292
2020-06-16 2:21:42,10019,20778
2020-06-16 2:22:02,10019,21453
2020-06-16 2:22:22,10019,219934
2020-06-16 2:22:42,10019,221166
2020-06-16 2:23:03,10019,227140
2020-06-16 2:23:23,10019,227153
2020-06-16 2:23:43,10019,22922
2020-06-16 2:24:03,10019,231252
2020-06-16 2:24:23,10019,231888
2020-06-16 2:24:44,10019,232063
2020-06-16 2:25:04,10019,232931
2020-06-16 2:25:24,10019,23338
2020-06-16 2:25:44,10019,234793
2020-06-16 2:26:04,10019,244460
2020-06-16 2:26:25,10019,244472
2020-06-16 2:26:45,10019,245946
2020-06-16 2:27:05,10019,246573
2020-06-16 2:27:25,10019,248080
2020-06-16 2:27:45,10019,24882
2020-06-16 2:28:06,10019,249654
2020-06-16 2:28:26,10019,251765
2020-06-16 2:28:46,10019,253408
2020-06-16 2:29:06,10019,253674
2020-06-16 2:29:27,10019,255529
2020-06-16 2:29:47,10019,25710
2020-06-16 2:30:07,10019,257287
2020-06-16 2:30:27,10019,260431
2020-06-16 2:30:47,10019,263475
2020-06-16 2:31:08,10019,26765
2020-06-16 2:31:28,10019,267853
2020-06-16 2:31:48,10019,286178
2020-06-16 2:32:08,10019,292339
2020-06-16 2:32:28,10019,293160
2020-06-16 2:32:49,10019,29462
2020-06-16 2:33:09,10019,30161
2020-06-16 2:33:29,10019,307451
2020-06-16 2:33:49,10019,31396
2020-06-16 2:34:09,10019,314430
2020-06-16 2:34:30,10019,319335
2020-06-16 2:34:50,10019,326623
2020-06-16 2:35:10,10019,32838
2020-06-16 2:35:30,10019,33168
2020-06-16 2:35:50,10019,338017
2020-06-16 2:36:11,10019,340593
2020-06-16 2:36:31,10019,3442
2020-06-16 2:36:51,10019,3527
2020-06-16 2:37:11,10019,35455
2020-06-16 2:37:31,10019,369640
2020-06-16 2:37:52,10019,37494
2020-06-16 2:38:12,10019,376775
2020-06-16 2:38:32,10019,377837
2020-06-16 2:38:52,10019,387003
2020-06-16 2:39:12,10019,387005
2020-06-16 2:39:33,10019,388005
2020-06-16 2:39:53,10019,388017
2020-06-16 2:40:13,10019,388058
2020-06-16 2:40:33,10019,388474
2020-06-16 2:40:53,10019,388506
2020-06-16 2:41:14,10019,396871
2020-06-16 2:41:34,10019,40157
2020-06-16 2:41:54,10019,40992
2020-06-16 2:42:14,10019,410088
2020-06-16 2:42:34,10019,4146
2020-06-16 2:42:55,10019,41598
2020-06-16 2:43:15,10019,41599
2020-06-16 2:43:35,10019,41603
2020-06-16 2:43:55,10019,41726
2020-06-16 2:44:16,10019,4211
2020-06-16 2:44:36,10019,424649
2020-06-16 2:44:56,10019,427733
2020-06-16 2:45:16,10019,42860
2020-06-16 2:45:36,10019,42865
2020-06-16 2:45:57,10019,42973
2020-06-16 2:46:17,10019,4431
2020-06-16 2:46:37,10019,447350
2020-06-16 2:46:57,10019,452513
2020-06-16 2:47:17,10019,4572
2020-06-16 2:47:38,10019,45750
2020-06-16 2:47:58,10019,460003
2020-06-16 2:48:18,10019,460211
2020-06-16 2:48:38,10019,464047
2020-06-16 2:48:58,10019,464048
2020-06-16 2:49:19,10019,464049
2020-06-16 2:49:39,10019,464050
2020-06-16 2:49:59,10019,464051
2020-06-16 2:50:19,10019,464052
2020-06-16 2:50:39,10019,464053
2020-06-16 2:51:00,10019,464054
2020-06-16 2:51:20,10019,464055
2020-06-16 2:51:40,10019,464056
2020-06-16 2:52:00,10019,464057
2020-06-16 2:52:20,10019,464058
2020-06-16 2:52:41,10019,464059
2020-06-16 2:53:01,10019,464060
2020-06-16 2:53:21,10019,464061
2020-06-16 2:53:41,10019,464062
2020-06-16 2:54:01,10019,464063
2020-06-16 2:54:22,10019,464064
2020-06-16 2:54:42,10019,464065
2020-06-16 2:55:02,10019,464066
2020-06-16 2:55:22,10019,464067
2020-06-16 2:55:42,10019,464068
2020-06-16 2:56:03,10019,464069
2020-06-16 2:56:23,10019,464070
2020-06-16 2:56:43,10019,464071
2020-06-16 2:57:03,10019,464072
2020-06-16 2:57:24,10019,464073
2020-06-16 2:57:44,10019,464074
2020-06-16 2:58:04,10019,464075
2020-06-16 2:58:24,10019,464076
2020-06-16 2:58:44,10019,464077
2020-06-16 2:59:05,10019,464078
2020-06-16 2:59:25,10019,464079
2020-06-16 2:59:45,10019,464080
2020-06-16 3:00:05,10019,464081
2020-06-16 3:00:25,10019,464082
2020-06-16 3:00:46,10019,464083
2020-06-16 3:01:06,10019,4686
2020-06-16 3:01:26,10019,4844
2020-06-16 3:01:46,10019,51378
2020-06-16 3:02:06,10019,51416
2020-06-16 3:02:27,10019,52299
2020-06-16 3:02:47,10019,52461
2020-06-16 3:03:07,10019,5333
2020-06-16 3:03:27,10019,5400
2020-06-16 3:03:47,10019,55301
2020-06-16 3:04:08,10019,56395
2020-06-16 3:04:28,10019,5662
2020-06-16 3:04:48,10019,5899
2020-06-16 3:05:08,10019,62728
2020-06-16 3:05:28,10019,6382
2020-06-16 3:05:49,10019,65315
2020-06-16 3:06:09,10019,65470
2020-06-16 3:06:29,10019,66919
2020-06-16 3:06:49,10019,66953
2020-06-16 3:07:09,10019,67504
2020-06-16 3:07:30,10019,6789
2020-06-16 3:07:50,10019,6791
2020-06-16 3:08:10,10019,6821
2020-06-16 3:08:30,10019,6897
2020-06-16 3:08:50,10019,6994
2020-06-16 3:09:11,10019,7104
2020-06-16 3:09:31,10019,7171
2020-06-16 3:09:51,10019,7218
2020-06-16 3:10:11,10019,7261
2020-06-16 3:10:32,10019,7281
2020-06-16 3:10:52,10019,7299
2020-06-16 3:11:12,10019,7304
2020-06-16 3:11:32,10019,7327
2020-06-16 3:11:52,10019,7335
2020-06-16 3:12:13,10019,7394
2020-06-16 3:12:33,10019,7623
2020-06-16 3:12:53,10019,7645
2020-06-16 3:13:13,10019,7659
2020-06-16 3:13:33,10019,79727
2020-06-16 3:13:54,10019,7989
2020-06-16 3:14:14,10019,7992
2020-06-16 3:14:34,10019,81960
2020-06-16 3:14:54,10019,82665
2020-06-16 3:15:14,10019,82956
2020-06-16 3:15:35,10019,83015
2020-06-16 3:15:55,1001,9831
2020-06-16 3:16:15,10019,8357
2020-06-16 3:16:35,10019,85000
2020-06-16 3:16:55,10019,85153
2020-06-16 3:17:16,10019,8572
2020-06-16 3:17:36,10019,8582
2020-06-16 3:17:56,10019,8589
2020-06-16 3:18:16,10019,8631
2020-06-16 3:18:36,10019,9071
2020-06-16 3:18:57,10019,90805
2020-06-16 3:19:17,10019,91012
2020-06-16 3:19:37,10019,9318
2020-06-16 3:19:57,10019,94748
2020-06-16 3:20:17,10019,9523
2020-06-16 3:20:38,10019,95502
2020-06-16 3:20:58,10019,96072
2020-06-16 3:21:18,10019,97161
2020-06-16 3:21:38,10019,99050
2020-06-16 3:21:58,10019,9928
2020-06-16 3:22:19,10019,9937
2020-06-16 3:22:39,10019,994
2020-06-16 3:22:59,100,2
2020-06-16 3:23:19,10020,10050
2020-06-16 3:23:40,10020,105
2020-06-16 3:24:00,10020,126335
2020-06-16 3:24:20,10020,21044
2020-06-16 3:24:40,10020,226186
2020-06-16 3:25:00,10020,227140
2020-06-16 3:25:21,10020,253645
2020-06-16 3:25:41,10020,260431
2020-06-16 3:26:01,10020,263436
2020-06-16 3:26:21,10020,263444
2020-06-16 3:26:41,10020,263452
2020-06-16 3:27:02,10020,263453
2020-06-16 3:27:22,10020,263456
2020-06-16 3:27:42,10020,263480
2020-06-16 3:28:02,10020,263483
2020-06-16 3:28:22,10020,263499
2020-06-16 3:28:43,10020,264476
2020-06-16 3:29:03,10020,3956
2020-06-16 3:29:23,10020,44243
2020-06-16 3:29:43,10020,463944
2020-06-16 3:30:03,10020,463945
2020-06-16 3:30:24,10020,463946
2020-06-16 3:30:44,10020,463947
2020-06-16 3:31:04,10020,463948
2020-06-16 3:31:24,10020,463949
2020-06-16 3:31:44,10020,4965
2020-06-16 3:32:05,10020,54866
2020-06-16 3:32:25,10020,5662
2020-06-16 3:32:45,10020,66924
2020-06-16 3:33:05,10020,80478
2020-06-16 3:33:25,10021,10072
2020-06-16 3:33:46,10021,104059
2020-06-16 3:34:06,10021,105
2020-06-16 3:34:26,10021,10781
2020-06-16 3:34:46,10021,10797
2020-06-16 3:35:06,10021,10800
2020-06-16 3:35:27,10021,108775
2020-06-16 3:35:47,10021,11035
2020-06-16 3:36:07,10021,11054
2020-06-16 3:36:27,10021,11056
2020-06-16 3:36:48,10021,11107
2020-06-16 3:37:08,10021,11109
2020-06-16 3:37:28,10021,11304
2020-06-16 3:37:48,10021,113941
2020-06-16 3:38:08,10021,114940
2020-06-16 3:38:29,10021,11631
2020-06-16 3:38:49,10021,11747
2020-06-16 3:39:09,10021,1223
2020-06-16 3:39:29,10021,12489
2020-06-16 3:39:49,10021,12827
2020-06-16 3:40:10,10021,12934
2020-06-16 3:40:30,10021,13745
2020-06-16 3:40:50,10021,13880
2020-06-16 3:41:10,10021,164
2020-06-16 3:41:30,10021,16468
2020-06-16 3:41:51,10021,16514
2020-06-16 3:42:11,10021,169842
2020-06-16 3:42:31,10021,17342
2020-06-16 3:42:51,10021,17791
2020-06-16 3:43:11,10021,17868
2020-06-16 3:43:32,10021,19169
2020-06-16 3:43:52,10021,209242
2020-06-16 3:44:12,10021,21001
2020-06-16 3:44:32,10021,21568
2020-06-16 3:44:52,10021,21642
2020-06-16 3:45:13,10021,219805
2020-06-16 3:45:33,10021,219916
2020-06-16 3:45:53,10021,220585
2020-06-16 3:46:13,10021,222945
2020-06-16 3:46:33,10021,223039
2020-06-16 3:46:54,10021,228093
2020-06-16 3:47:14,10021,22945
2020-06-16 3:47:34,10021,230535
2020-06-16 3:47:54,10021,230736
2020-06-16 3:48:14,10021,234978
2020-06-16 3:48:35,10021,238267
2020-06-16 3:48:55,10021,239333
2020-06-16 3:49:15,10021,240211
2020-06-16 3:49:35,10021,240281
2020-06-16 3:49:56,10021,241642
2020-06-16 3:50:16,10021,241648
2020-06-16 3:50:36,10021,244499
2020-06-16 3:50:56,10021,245891
2020-06-16 3:51:16,10021,245923
2020-06-16 3:51:37,10021,245990
2020-06-16 3:51:57,10021,246775
2020-06-16 3:52:17,10021,249300
2020-06-16 3:52:37,10021,251798
2020-06-16 3:52:57,10021,253160
2020-06-16 3:53:18,10021,254308
2020-06-16 3:53:38,10021,254984
2020-06-16 3:53:58,10021,255188
2020-06-16 3:54:18,10021,255319
2020-06-16 3:54:38,10021,259797
2020-06-16 3:54:59,10021,260431
2020-06-16 3:55:19,10021,263496
2020-06-16 3:55:39,10021,263863
2020-06-16 3:55:59,10021,263977
2020-06-16 3:56:19,10021,265179
2020-06-16 3:56:40,10021,265193
2020-06-16 3:57:00,10021,269604
2020-06-16 3:57:20,10021,274858
2020-06-16 3:57:40,10021,28050
2020-06-16 3:58:00,10021,302176
2020-06-16 3:58:21,10021,302181
2020-06-16 3:58:41,10021,302183
2020-06-16 3:59:01,10021,302184
2020-06-16 3:59:21,10021,302186
2020-06-16 3:59:41,10021,302187
2020-06-16 4:00:02,10021,302190
2020-06-16 4:00:22,10021,302191
2020-06-16 4:00:42,10021,302192
2020-06-16 4:01:02,10021,302193
2020-06-16 4:01:22,10021,302196
2020-06-16 4:01:43,10021,302199
2020-06-16 4:02:03,10021,302201
2020-06-16 4:02:23,10021,302204
2020-06-16 4:02:43,10021,302208
2020-06-16 4:03:03,10021,302210
2020-06-16 4:03:24,10021,302212
2020-06-16 4:03:44,10021,302218
2020-06-16 4:04:04,10021,302220
2020-06-16 4:04:24,10021,302221
2020-06-16 4:04:45,10021,302222
2020-06-16 4:05:05,10021,302225
2020-06-16 4:05:25,10021,302228
2020-06-16 4:05:45,10021,302230
2020-06-16 4:06:05,10021,314368
2020-06-16 4:06:26,10021,31779
2020-06-16 4:06:46,10021,318571
2020-06-16 4:07:06,10021,324066
2020-06-16 4:07:26,10021,324075
2020-06-16 4:07:46,10021,325497
2020-06-16 4:08:07,10021,32726
2020-06-16 4:08:27,10021,333
2020-06-16 4:08:47,10021,335893
2020-06-16 4:09:07,10021,35061
2020-06-16 4:09:27,10021,355442
2020-06-16 4:09:48,10021,357603
2020-06-16 4:10:08,10021,368174
2020-06-16 4:10:28,10021,368861
2020-06-16 4:10:48,10021,386907
2020-06-16 4:11:08,10021,40992
2020-06-16 4:11:29,10021,410930
2020-06-16 4:11:49,10021,41208
2020-06-16 4:12:09,10021,41599
2020-06-16 4:12:29,10021,41653
2020-06-16 4:12:49,10021,4203
2020-06-16 4:13:10,10021,42990
2020-06-16 4:13:30,10021,438442
2020-06-16 4:13:50,10021,439620
2020-06-16 4:14:10,10021,4430
2020-06-16 4:14:30,10021,4431
2020-06-16 4:14:51,10021,448704
2020-06-16 4:15:11,10021,464009
2020-06-16 4:15:31,10021,464010
2020-06-16 4:15:51,10021,464011
2020-06-16 4:16:11,10021,464012
2020-06-16 4:16:32,10021,464013
2020-06-16 4:16:52,10021,464014
2020-06-16 4:17:12,10021,464015
2020-06-16 4:17:32,10021,464016
2020-06-16 4:17:53,10021,464017
2020-06-16 4:18:13,10021,464018
2020-06-16 4:18:33,10021,464019
2020-06-16 4:18:53,10021,464020
2020-06-16 4:19:13,10021,464021
2020-06-16 4:19:34,10021,464022
2020-06-16 4:19:54,10021,464023
2020-06-16 4:20:14,10021,464024
2020-06-16 4:20:34,10021,464025
2020-06-16 4:20:54,10021,464026
2020-06-16 4:21:15,10021,464027
2020-06-16 4:21:35,10021,464028
2020-06-16 4:21:55,10021,464029
2020-06-16 4:22:15,10021,464030
2020-06-16 4:22:35,10021,464031
2020-06-16 4:22:56,10021,464032
2020-06-16 4:23:16,10021,464033
2020-06-16 4:23:36,10021,464034
2020-06-16 4:23:56,10021,464035
2020-06-16 4:24:16,10021,464036
2020-06-16 4:24:37,10021,464037
2020-06-16 4:24:57,10021,464038
2020-06-16 4:25:17,10021,464039
2020-06-16 4:25:37,10021,464040
2020-06-16 4:25:57,10021,464041
2020-06-16 4:26:18,10021,464042
2020-06-16 4:26:38,10021,464043
2020-06-16 4:26:58,10021,464044
2020-06-16 4:27:18,10021,464045
2020-06-16 4:27:38,10021,464046
2020-06-16 4:27:59,10021,4686
2020-06-16 4:28:19,10021,4890
2020-06-16 4:28:39,10021,48979
2020-06-16 4:28:59,10021,52161
2020-06-16 4:29:19,10021,52299
2020-06-16 4:29:40,10021,5330
2020-06-16 4:30:00,10021,5371
2020-06-16 4:30:20,10021,5478
2020-06-16 4:30:40,10021,5486
2020-06-16 4:31:01,10021,54866
2020-06-16 4:31:21,10021,60095
2020-06-16 4:31:41,10021,63416
2020-06-16 4:32:01,10021,63518
2020-06-16 4:32:21,10021,6365
2020-06-16 4:32:42,10021,6500
2020-06-16 4:33:02,10021,68524
2020-06-16 4:33:22,10021,7250
2020-06-16 4:33:42,10021,7299
2020-06-16 4:34:02,10021,7304
2020-06-16 4:34:23,10021,7397
2020-06-16 4:34:43,10021,7575
2020-06-16 4:35:03,10021,79607
2020-06-16 4:35:23,10021,7991
2020-06-16 4:35:43,10021,8023
2020-06-16 4:36:04,10021,8062
2020-06-16 4:36:24,10021,80891
2020-06-16 4:36:44,10021,80894
2020-06-16 4:37:04,10021,80895
2020-06-16 4:37:24,10021,80898
2020-06-16 4:37:45,10021,80899
2020-06-16 4:38:05,10021,80900
2020-06-16 4:38:25,10021,80905
2020-06-16 4:38:45,10021,80909
